,click_status,AMP_timestamp,query_term,IP_address,user_agent,cost_per_click,conversions,country,city,devices,date,hour,query_term_list,len_query_term_list,ip_clicks_status
8884,0,29/01/15 15:17,"[""facebook"",""fecabook"",""Facebook Apps""]",19.103.7.212,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,Dearborn,Windows,29/01/1,15,"['facebook', 'fecabook', 'Facebook Apps']",3,1
8885,1,29/01/15 15:17,"[""Hi Marin""]",18.38.217.215,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0.17,0,United States,Cambridge,Macintosh,29/01/1,15,['Hi Marin'],1,0
8886,1,29/01/15 15:17,"[""ghana web""]",191.207.105.157,Mozilla/5.0 (Windows NT 5.1; rv:10.0.1) Gecko/20100101 Firefox/10.0.1,0.17,0,Brazil,Unknown,Windows,29/01/1,15,['ghana web'],1,0
8887,1,29/01/15 15:17,"[""1977""]",91.131.116.177,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,Estonia,Tallinn,Windows,29/01/1,15,['1977'],1,0
8888,0,29/01/15 15:17,"[""apricot complex""]",112.125.9.11,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,China,Hangzhou,Windows,29/01/1,15,['apricot complex'],1,0
8889,1,29/01/15 15:17,"[""Pictures Online"",""my photo"",""idea photo""]",189.197.11.149,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",0.17,0,Mexico,Uruapan,Windows,29/01/1,15,"['Pictures Online', 'my photo', 'idea photo']",3,0
8890,1,29/01/15 15:17,"[""apricot complex""]",177.36.57.225,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,Brazil,Gouveia,Windows,29/01/1,15,['apricot complex'],1,0
8891,1,29/01/15 15:17,"[""Cacao""]",69.16.167.224,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),0.17,0,United States,Phoenix,compatible,29/01/1,15,['Cacao'],1,0
8892,1,29/01/15 15:17,"[""womens boots"",""boot toddler"",""merrel boots""]",222.128.93.191,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.19,0,China,Beijing,Windows,29/01/1,15,"['womens boots', 'boot toddler', 'merrel boots']",3,0
8893,1,29/01/15 15:17,"[""car title loans"",""loan quotes"",""car finance calculator""]",24.105.81.93,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E),1.24,2,Canada,Montréal,compatible,29/01/1,15,"['car title loans', 'loan quotes', 'car finance calculator']",3,0
8894,1,29/01/15 15:17,"[""disk""]",69.94.19.192,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),0.17,0,United States,Milford,compatible,29/01/1,15,['disk'],1,0
8895,1,29/01/15 15:17,"[""td auto finance""]",221.105.80.67,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1.24,2,Japan,Unknown,Windows,29/01/1,15,['td auto finance'],1,0
8896,1,29/01/15 15:17,"[""car title loans"",""loan quotes"",""car financing""]",40.42.152.93,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; SE 2.x),0.7,0,United States,Unknown,compatible,29/01/1,15,"['car title loans', 'loan quotes', 'car financing']",3,1
8897,0,29/01/15 15:17,"[""Faisal""]",91.99.4.202,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,"Iran, Islamic Republic of",Unknown,Windows,29/01/1,15,['Faisal'],1,0
8898,0,29/01/15 15:17,"[""cheap online shopping websites"",""shop online"",""online shopping""]",174.221.186.158,"Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/39.0.2171.50 Mobile/12B435 Safari/600.1.4",0.2,0,United States,Unknown,iPad,29/01/1,15,"['cheap online shopping websites', 'shop online', 'online shopping']",3,0
8899,1,29/01/15 15:17,"[""Etsy""]",69.88.80.127,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; InfoPath.2; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C),0.17,0,United States,Unknown,compatible,29/01/1,15,['Etsy'],1,0
8900,1,29/01/15 15:17,"[""3300""]",8.23.235.67,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),0.17,0,United States,Unknown,compatible,29/01/1,15,['3300'],1,1
8901,1,29/01/15 15:17,"[""car title loans"",""loan quotes"",""car finance calculator""]",254.49.159.60,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; SE 2.x),2.31,4,Unknown,Unknown,compatible,29/01/1,15,"['car title loans', 'loan quotes', 'car finance calculator']",3,0
8902,1,29/01/15 15:17,"[""Served Fruit""]",92.93.216.32,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",0.18,0,France,Brest,Windows,29/01/1,15,['Served Fruit'],1,1
8903,1,29/01/15 15:17,"[""grooveshark"",""listen music online""]",33.86.224.52,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,Unknown,Windows,29/01/1,15,"['grooveshark', 'listen music online']",2,1
8904,0,29/01/15 15:17,"[""watch free movies"",""watch full free movies"",""watch movies for free"",""watch movies online""]",91.140.213.151,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3",0.17,0,Kuwait,Kuwait,Macintosh,29/01/1,15,"['watch free movies', 'watch full free movies', 'watch movies for free', 'watch movies online']",4,0
8905,0,29/01/15 15:17,"[""vlc player"",""free download vlc"",""free media player""]",191.195.125.198,Mozilla/5.0 (Windows NT 6.1; rv:33.0) Gecko/20100101 Firefox/33.0,0.17,0,Brazil,Unknown,Windows,29/01/1,15,"['vlc player', 'free download vlc', 'free media player']",3,1
8906,1,29/01/15 15:18,"[""vuxinh""]",191.185.247.170,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,Brazil,Belo Horizonte,Windows,29/01/1,15,['vuxinh'],1,0
8907,1,29/01/15 15:18,"[""Bunso""]",8.203.143.150,Opera/9.80 (Android 4.2.2; Linux; Opera Mobi/ADR-1411061201) Presto/2.11.355 Version/12.10,0.17,0,United States,Unknown,Android,29/01/1,15,['Bunso'],1,0
8908,1,29/01/15 15:18,"[""gamail"",""gmail"",""google mail""]",191.216.193.18,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36",0.17,0,Brazil,Brasilia,Windows,29/01/1,15,"['gamail', 'gmail', 'google mail']",3,0
8909,1,29/01/15 15:18,"[""Byethost""]",251.200.237.187,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/7.0; .NET4.0E; .NET4.0C; InfoPath.2),0.17,0,Unknown,Unknown,compatible,29/01/1,15,['Byethost'],1,1
8910,1,29/01/15 15:18,"[""online tv"",""online tv news"",""tv online""]",71.203.10.152,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),0.17,0,United States,Huntley,compatible,29/01/1,15,"['online tv', 'online tv news', 'tv online']",3,0
8911,1,29/01/15 15:18,"[""force download"",""youtuby"",""clip converter""]",199.40.123.141,Mozilla/5.0 (Windows NT 5.1; rv:30.0) Gecko/20100101 Firefox/30.0,0.17,0,Czech Republic,Prague,Windows,29/01/1,15,"['force download', 'youtuby', 'clip converter']",3,0
8912,1,29/01/15 15:18,"[""car title loans"",""loan quotes"",""car finance calculator""]",216.195.130.31,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; 360SE),1.24,2,United States,Rockland,compatible,29/01/1,15,"['car title loans', 'loan quotes', 'car finance calculator']",3,1
8913,1,29/01/15 15:18,"[""pediatric job"",""Craigslist ORG"",""online job""]",247.244.64.103,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/534.30 (KHTML, like Gecko) Version/8.0 Safari/534.30",0.22,1,Unknown,Unknown,Macintosh,29/01/1,15,"['pediatric job', 'Craigslist ORG', 'online job']",3,0
8914,1,29/01/15 15:18,"[""car title loans"",""loan quotes"",""car financing""]",24.105.27.214,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E),1.24,2,United States,Irvine,compatible,29/01/1,15,"['car title loans', 'loan quotes', 'car financing']",3,1
8915,0,29/01/15 15:18,"[""r proxy"",""free proxy list"",""unblock proxy""]",74.218.114.144,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,0.17,0,United States,Cleveland,Windows,29/01/1,15,"['r proxy', 'free proxy list', 'unblock proxy']",3,0
8916,0,29/01/15 15:18,"[""gemscool""]",10.91.27.208,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,Unknown,Unknown,Windows,29/01/1,15,['gemscool'],1,0
8917,1,29/01/15 15:18,"[""google"",""google com""]",209.176.103.218,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,Chesterfield,Windows,29/01/1,15,"['google', 'google com']",2,0
8918,1,29/01/15 15:18,"[""google translate"",""Goo QL""]",15.204.8.180,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,Unknown,Windows,29/01/1,15,"['google translate', 'Goo QL']",2,1
8919,1,29/01/15 15:18,"[""Faisal""]",191.227.77.52,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,Brazil,Unknown,Windows,29/01/1,15,['Faisal'],1,1
8920,1,29/01/15 15:18,"[""car title loans"",""loan quotes"",""car finance calculator""]",40.42.200.39,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; 360SE),1.24,2,United States,Unknown,compatible,29/01/1,15,"['car title loans', 'loan quotes', 'car finance calculator']",3,1
8921,1,29/01/15 15:18,"[""clothing"",""sports clothing"",""macy clothing""]",254.48.167.2,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2290.0 Safari/537.36",0.52,0,Unknown,Unknown,X,29/01/1,15,"['clothing', 'sports clothing', 'macy clothing']",3,0
8922,1,29/01/15 15:18,"[""car title loans"",""loan quotes"",""loans consolidation""]",1.83.232.47,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; 360SE),0.18,0,China,Xian,compatible,29/01/1,15,"['car title loans', 'loan quotes', 'loans consolidation']",3,1
8923,1,29/01/15 15:18,"[""ipa crack"",""top su""]",8.99.32.191,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,Unknown,Windows,29/01/1,15,"['ipa crack', 'top su']",2,0
8924,1,29/01/15 15:18,"[""edu online info"",""degree programs"",""online degree program""]",2.179.54.194,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; CPNTDF; OfficeLiveConnector.1.5; OfficeLivePatch.1.3),0.22,0,"Iran, Islamic Republic of",Karaj,compatible,29/01/1,15,"['edu online info', 'degree programs', 'online degree program']",3,0
8925,0,29/01/15 15:18,"[""Gosu Gamer""]",76.147.250.120,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; Valve Steam GameOverlay/1422054110; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.86 Safari/537.36",0.17,0,United States,Unknown,Windows,29/01/1,15,['Gosu Gamer'],1,0
8926,1,29/01/15 15:18,"[""nordstrom"",""womens shoes"",""mens jackets"",""ugg boots"",""mac cosmetics"",""semi formal dress""]",248.98.204.117,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10) AppleWebKit/600.1.25 (KHTML, like Gecko) Version/8.0 Safari/600.1.25",0.5,0,Unknown,Unknown,Macintosh,29/01/1,15,"['nordstrom', 'womens shoes', 'mens jackets', 'ugg boots', 'mac cosmetics', 'semi formal dress']",6,1
8927,1,29/01/15 15:18,"[""Faisal""]",191.227.77.52,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,Brazil,Unknown,Windows,29/01/1,15,['Faisal'],1,1
8928,1,29/01/15 15:18,"[""car title loans"",""loan quotes"",""car finance calculator""]",173.130.203.166,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; 360SE),0.7,0,United States,Lakeland,compatible,29/01/1,15,"['car title loans', 'loan quotes', 'car finance calculator']",3,1
8929,1,29/01/15 15:18,"[""Listen on Repeat"",""youtuby"",""r youtube""]",96.212.166.162,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,United States,Unknown,Windows,29/01/1,15,"['Listen on Repeat', 'youtuby', 'r youtube']",3,1
8930,1,29/01/15 15:18,"[""Food Basic""]",217.221.189.235,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.2,0,Italy,Piacenza,Windows,29/01/1,15,['Food Basic'],1,1
8931,0,29/01/15 15:18,"[""Byethost""]",96.219.165.221,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/6.0; .NET4.0E; .NET4.0C; InfoPath.2),0.17,0,United States,Unknown,compatible,29/01/1,15,['Byethost'],1,0
8932,1,29/01/15 15:18,"[""mobile phone apps"",""mobile phone price"",""free mobile apps""]",189.200.56.236,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36",0.17,0,Mexico,San Luis Potosí,Windows,29/01/1,15,"['mobile phone apps', 'mobile phone price', 'free mobile apps']",3,0
8933,1,29/01/15 15:19,"[""Clock Word Mod""]",5.245.58.122,Mozilla/5.0 (Windows NT 6.3; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,Saudi Arabia,Unknown,Windows,29/01/1,15,['Clock Word Mod'],1,1
8934,1,29/01/15 15:19,"[""Filmes Online Gratis""]",81.173.57.184,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,Netherlands,Unknown,Windows,29/01/1,15,['Filmes Online Gratis'],1,1
8935,1,29/01/15 15:19,"[""Listen on Repeat"",""youtuby"",""r youtube""]",96.212.166.162,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,United States,Unknown,Windows,29/01/1,15,"['Listen on Repeat', 'youtuby', 'r youtube']",3,1
8936,0,29/01/15 15:19,"[""files sharing"",""file download sharing""]",76.147.106.151,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,Unknown,Windows,29/01/1,15,"['files sharing', 'file download sharing']",2,0
8937,1,29/01/15 15:19,"[""apricot complex""]",9.59.172.194,Mozilla/5.0 (Windows NT 6.0; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,United States,Unknown,Windows,29/01/1,15,['apricot complex'],1,0
8938,1,29/01/15 15:19,"[""hotfile""]",191.23.113.61,Mozilla/5.0 (Windows NT 6.2; rv:27.0) Gecko/20100101 Firefox/27.0,0.17,0,Brazil,Sao Paulo,Windows,29/01/1,15,['hotfile'],1,0
8939,1,29/01/15 15:19,"[""car title loans"",""loan quotes"",""new car payment""]",173.122.129.229,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; WOW64; Trident/4.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; 360SE),1.24,2,United States,Unknown,compatible,29/01/1,15,"['car title loans', 'loan quotes', 'new car payment']",3,0
8940,1,29/01/15 15:19,"[""Ad Change""]",7.183.100.136,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,0.17,0,United States,Unknown,Windows,29/01/1,15,['Ad Change'],1,0
8941,1,29/01/15 15:19,"[""Food Basic""]",217.221.189.235,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.2,0,Italy,Piacenza,Windows,29/01/1,15,['Food Basic'],1,1
8942,1,29/01/15 15:19,"[""Byethost""]",13.48.232.85,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/7.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; InfoPath.3),0.17,0,United States,Norwalk,compatible,29/01/1,15,['Byethost'],1,1
8943,1,29/01/15 15:19,"[""Stem Scope"",""lucent lime"",""nuke web directory""]",83.234.159.142,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36",0.17,0,Russian Federation,Vorkuta,Windows,29/01/1,15,"['Stem Scope', 'lucent lime', 'nuke web directory']",3,0
8944,1,29/01/15 15:19,"[""Food Basic""]",217.221.189.235,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.2,0,Italy,Piacenza,Windows,29/01/1,15,['Food Basic'],1,1
8945,1,29/01/15 15:19,"[""PIA""]",248.20.157.32,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36",0.18,0,Unknown,Unknown,Windows,29/01/1,15,['PIA'],1,0
8946,1,29/01/15 15:19,"[""Infowars""]",74.85.6.165,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,United States,San Jose,Windows,29/01/1,15,['Infowars'],1,0
8947,1,29/01/15 15:19,"[""fashion online"",""shoe fashion"",""fashion shoes"",""fashion"",""robes""]",67.82.81.28,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",0.19,0,United States,Montville,Windows,29/01/1,15,"['fashion online', 'shoe fashion', 'fashion shoes', 'fashion', 'robes']",5,0
8948,1,29/01/15 15:19,"[""car title loans"",""loan quotes"",""loans consolidation""]",56.140.168.209,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/5.0; SLCC1; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; .NET CLR 3.0.30729; .NET CLR 3.5.30729),0.18,0,United States,Raleigh,compatible,29/01/1,15,"['car title loans', 'loan quotes', 'loans consolidation']",3,1
8949,1,29/01/15 15:19,"[""SSS Youtube""]",191.187.242.184,Opera/9.80 (Windows NT 5.1; U; Edition Next; ar) Presto/2.9.168 Version/12.00,0.17,0,Brazil,Santa Cruz Do Sul,Windows,29/01/1,15,['SSS Youtube'],1,0
8950,1,29/01/15 15:19,"[""car title loans"",""loan quotes"",""car financing""]",100.222.88.232,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/5.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; SE 2.x),0.7,1,United States,Unknown,compatible,29/01/1,15,"['car title loans', 'loan quotes', 'car financing']",3,0
8951,1,29/01/15 15:19,"[""Van Drama""]",7.211.180.170,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),0.17,0,United States,Unknown,compatible,29/01/1,15,['Van Drama'],1,0
8952,0,29/01/15 15:19,"[""watch tv live"",""telugu"",""My Pinoy Show""]",211.153.151.29,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,China,Beijing,Windows,29/01/1,15,"['watch tv live', 'telugu', 'My Pinoy Show']",3,0
8953,1,29/01/15 15:19,"[""car title loans"",""loan quotes"",""car finance calculator""]",24.105.37.70,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E),0.7,0,United States,Irvine,compatible,29/01/1,15,"['car title loans', 'loan quotes', 'car finance calculator']",3,1
8954,1,29/01/15 15:19,"[""facebook"",""Facebook Com"",""fecabook""]",255.5.231.128,Mozilla/5.0 (Windows NT 6.3; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,Unknown,Unknown,Windows,29/01/1,15,"['facebook', 'Facebook Com', 'fecabook']",3,0
8955,0,29/01/15 15:19,"[""Byethost""]",189.191.27.50,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C; .NET4.0E),0.17,0,Mexico,Mexico,compatible,29/01/1,15,['Byethost'],1,1
8956,0,29/01/15 15:19,"[""new homepage"",""google"",""goole""]",189.195.86.8,Mozilla/5.0 (Windows NT 5.1; rv:35.0) Gecko/20100101 Firefox/35.0,0.17,0,Mexico,Metepec,Windows,29/01/1,15,"['new homepage', 'google', 'goole']",3,0
8957,0,29/01/15 15:19,"[""site builder"",""build your own website"",""build website""]",191.254.173.212,Mozilla/5.0 (Windows NT 5.1; rv:36.0) Gecko/20100101 Firefox/36.0,0.17,0,Brazil,Sao Paulo,Windows,29/01/1,15,"['site builder', 'build your own website', 'build website']",3,0
8958,1,29/01/15 15:19,"[""car title loans"",""loan quotes"",""car finance calculator""]",24.105.33.205,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E),0.7,0,United States,Irvine,compatible,29/01/1,15,"['car title loans', 'loan quotes', 'car finance calculator']",3,1
8959,1,29/01/15 15:19,"[""Celery Jeans""]",92.93.233.21,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:28.0) Gecko/20100101 Firefox/28.0,0.18,0,France,Saint-vincent-de-pertignas,Windows,29/01/1,15,['Celery Jeans'],1,0
8960,1,29/01/15 15:19,"[""watch movies online for free full movie"",""watch movies online full movie free""]",186.222.62.14,Mozilla/5.0 (Windows NT 5.1; rv:34.0) Gecko/20100101 Firefox/34.0,0.17,0,Brazil,Florianopolis,Windows,29/01/1,15,"['watch movies online for free full movie', 'watch movies online full movie free']",2,0
8961,1,29/01/15 15:19,"[""google translate"",""Translate""]",15.204.8.180,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",0.17,0,United States,Unknown,Windows,29/01/1,15,"['google translate', 'Translate']",2,1
8962,1,29/01/15 15:19,"[""new homepage"",""google"",""google com""]",94.246.97.5,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,0.17,0,Sweden,Trosa,Windows,29/01/1,15,"['new homepage', 'google', 'google com']",3,0
8963,1,29/01/15 15:19,"[""edu online info"",""degree programs"",""online degree program""]",204.47.182.161,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.94 Safari/537.4",0.22,1,United States,Livonia,Windows,29/01/1,15,"['edu online info', 'degree programs', 'online degree program']",3,0
8964,1,29/01/15 15:19,"[""car title loans"",""loan quotes"",""car financing""]",254.48.209.110,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; 360SE),1.24,2,Unknown,Unknown,compatible,29/01/1,15,"['car title loans', 'loan quotes', 'car financing']",3,1
8965,1,29/01/15 15:19,"[""sunglasses"",""mlb baseball glasses""]",248.138.120.244,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),0.48,0,Unknown,Unknown,compatible,29/01/1,15,"['sunglasses', 'mlb baseball glasses']",2,0
8966,0,29/01/15 15:19,"[""Byethost""]",76.81.223.54,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/6.0; .NET4.0E; .NET4.0C; Media Center PC 6.0; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; InfoPath.3),0.17,0,United States,Monrovia,compatible,29/01/1,15,['Byethost'],1,1
8967,0,29/01/15 15:20,"[""facebook"",""fecabook"",""face facebook""]",97.18.207.200,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",0.17,0,United States,Unknown,Windows,29/01/1,15,"['facebook', 'fecabook', 'face facebook']",3,1
8968,1,29/01/15 15:20,"[""Byethost""]",189.191.27.50,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; .NET4.0C; .NET4.0E),0.17,0,Mexico,Mexico,compatible,29/01/1,15,['Byethost'],1,1
