click_status,AMP_timestamp,Query Term ,IP Address,User Agent,Cost Per Click ,Conversions,country,city
1,29/01/15 14:09,"[""century 21 real estate"",""real estate agencies"",""A Real City""]",204.242.180.34,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),$ .17,0,United States,Unknown
1,29/01/15 14:09,"[""wish net""]",7.171.215.194,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United States,Unknown
1,29/01/15 14:09,"[""pediatric job"",""Craigslist ORG"",""job listings""]",78.250.93.60,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/6.1.6 Safari/537.78.2",$ .22,0,France,Paris
1,29/01/15 14:09,"[""pediatric job"",""Craigslist ORG"",""financial job""]",101.248.141.32,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAGWJS; rv:11.0) like Gecko,$ .27,2,China,Lhasa
1,29/01/15 14:09,"[""force download"",""youtuby"",""youtube org""]",15.204.182.58,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36",$ .17,0,United States,Unknown
1,29/01/15 14:09,"[""youtube b"",""youtube org"",""youtube""]",191.111.74.222,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,Colombia,Unknown
1,29/01/15 14:09,"[""All Dog Supply""]",223.162.195.236,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; MATB),$ .18,0,China,Beijing
1,29/01/15 14:09,"[""fecabook""]",255.1.13.168,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,Unknown,Unknown
1,29/01/15 14:09,"[""Thrill Education""]",92.105.1.110,Mozilla/5.0 (Windows NT 6.1; rv:28.0) Gecko/20100101 Firefox/28.0,$ .18,0,Switzerland,Gryon
1,29/01/15 14:09,"[""edu online info"",""degree programs"",""online degree program""]",204.47.27.77,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36",$ .22,0,United States,Denver
1,29/01/15 14:09,"[""search""]",33.150.223.196,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; Engine/4.05689; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; InfoPath.2; .NET4.0C; .NET4.0E),$ .17,0,United States,Unknown
1,29/01/15 14:09,"[""car title loans"",""loan quotes"",""car financing""]",40.42.156.120,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E),$ 1.77,3,United States,Unknown
1,29/01/15 14:09,"[""century 21 real estate"",""real estate agencies"",""nj real estate""]",83.232.172.200,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0),$ .17,0,Netherlands,Unknown
1,29/01/15 14:09,"[""online tv"",""online tv news"",""tv online""]",81.173.176.180,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2288.6 Safari/537.36",$ .17,0,Germany,Stolberg
1,29/01/15 14:09,"[""Times of India Times""]",200.62.5.239,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,$ .18,0,United States,Hollywood
1,29/01/15 14:09,"[""force download"",""youtuby"",""youtube""]",18.1.219.172,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11",$ .17,0,United States,Cambridge
44,29/01/15 14:09,"[""apricot complex""]",192.40.162.106,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36",$ .17,0,Canada,Ottawa
29,29/01/15 14:09,"[""facebook"",""fecabook"",""Facebook Apps""]",13.51.130.162,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United States,Norwalk
44,29/01/15 14:09,"[""End Finance Trouble""]",216.217.167.193,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; BOIE9;ENGB),$ .18,0,United States,Seattle
1,29/01/15 14:09,"[""Childhood Well""]",91.13.5.109,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36",$ .17,0,Germany,Buchbrunn
1,29/01/15 14:09,"[""online tv"",""online tv news"",""tv online""]",81.173.176.180,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2288.6 Safari/537.36",$ .17,0,Germany,Stolberg
1,29/01/15 14:09,"[""How to Hack Facebook""]",13.245.41.192,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,United States,Norwalk
1,29/01/15 14:09,"[""car title loans"",""loan quotes"",""car financing""]",85.130.86.226,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; TencentTraveler 4.0),$ 1.24,2,Bulgaria,Dimitrovgrad
32,29/01/15 14:09,"[""online tv"",""online tv news"",""tv online""]",95.151.34.211,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United Kingdom,Stroud
1,29/01/15 14:10,"[""online tv"",""online tv news"",""tv online""]",81.173.176.180,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2288.6 Safari/537.36",$ .17,0,Germany,Stolberg
1,29/01/15 14:10,"[""Byethost""]",13.54.13.92,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; InfoPath.3; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; Zune 4.7),$ .17,0,Australia,Sydney
1,29/01/15 14:10,"[""Byethost""]",189.202.63.158,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; eSobiSubscriber 1.0.0.40; BRI/2; MAAR; InfoPath.3; .NET4.0C; .NET4.0E),$ .17,0,Mexico,Juarez
1,29/01/15 14:10,"[""kellys blue book"",""kbb.com"",""kelly blue book""]",225.60.60.91,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,$ 1.24,2,Unknown,Unknown
1,29/01/15 14:10,"[""Byethost""]",76.79.73.145,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0E; .NET4.0C),$ .17,0,United States,Westminster
1,29/01/15 14:10,"[""edu online info"",""degree programs"",""online degree program""]",86.5.44.248,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.0; QQBrowser/6.12),$ .22,0,United Kingdom,Dunstable
1,29/01/15 14:10,"[""youtube b"",""youtube org"",""youtube""]",191.192.192.3,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; AskTbFXTV5/5.9.1.14019),$ .17,0,Brazil,Rio De Janeiro
32,29/01/15 14:10,"[""Listen on Repeat"",""youtuby"",""r youtube""]",104.110.72.196,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; Alt1Games.TwelveSky2 1.0a; InfoPath.2),$ .17,0,United States,Cambridge
1,29/01/15 14:10,"[""edu online info"",""degree programs"",""online degree program""]",204.113.27.213,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),$ .22,0,United States,Clearfield
1,29/01/15 14:10,"[""Mega File""]",151.103.41.201,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Alt1Games.Waren 1.0a; Alt1Games.TwelveSky1 1.0a; .NET CLR 3.0.4506.2152; .NET CLR 1.1.,$ .17,0,United States,Troy
1,29/01/15 14:10,"[""century 21 real estate"",""real estate agencies"",""real estate auctions""]",105.87.35.107,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; Tablet PC 2.0; SE 2.x),$ .17,0,Egypt,Maadi
1,29/01/15 14:10,"[""car title loans"",""loan quotes"",""car finance calculator""]",24.105.60.44,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; 360SE),$ 1.24,2,United States,Irvine
1,29/01/15 14:10,"[""Fileave"",""ebook free today"",""vidflix""]",74.145.209.148,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36",$ .17,0,United States,Unknown
1,29/01/15 14:10,"[""car title loans"",""loan quotes"",""new car payment""]",60.212.195.234,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0E; .NET4.0C; SE 2.x),$ 1.24,2,China,Jinan
1,29/01/15 14:10,"[""Filmes Online Gratis""]",81.7.198.200,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,Germany,Frankfurt Am Main
1,29/01/15 14:10,"[""nacer""]",15.28.13.167,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/6.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; InfoPath.3),$ .17,0,United States,Palo Alto
1,29/01/15 14:10,"[""search""]",33.150.223.196,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; Engine/4.05689; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; InfoPath.2; .NET4.0C; .NET4.0E),$ .17,0,United States,Unknown
1,29/01/15 14:10,"[""hawaiian wedding invitations""]",254.86.63.62,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36",$ .18,0,Unknown,Unknown
18,29/01/15 14:10,"[""online tv"",""online tv news"",""tv online""]",81.173.176.180,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2288.6 Safari/537.36",$ .17,0,Germany,Stolberg
1,29/01/15 14:10,"[""Dream Limousine Car""]",204.47.186.201,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36",$ .70,1,United States,Ann Arbor
1,29/01/15 14:10,"[""Filmes Online Gratis""]",71.98.43.28,"Mozilla/5.0 (SMART-TV; X11; Linux i686) AppleWebKit/535.20+ (KHTML, like Gecko) Version/5.0 Safari/535.20+",$ .17,0,United States,Unknown
1,29/01/15 14:10,"[""youtube brasil"",""youtube filme"",""youtube news"",""youtube to mp3"",""youtube world news""]",57.197.55.139,Mozilla/5.0 (Windows NT 5.1; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,France,Unknown
1,29/01/15 14:10,"[""facebook"",""fecabook"",""Facebook Com""]",96.36.62.96,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; MASP; rv:11.0) like Gecko,$ .17,0,United States,Unknown
1,29/01/15 14:10,"[""rediffmail"",""rediff"",""rediff cricket""]",164.33.101.24,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,Germany,Unknown
1,29/01/15 14:10,"[""make pc conference calls"",""free pc conference calls"",""free messenger pc conference call call""]",225.223.195.13,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; MANM; rv:11.0) like Gecko,$ .18,0,Unknown,Unknown
1,29/01/15 14:10,"[""Sis""]",79.192.248.144,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36 SE 2.X MetaSr 1.0",$ .17,0,Germany,Seeburg
1,29/01/15 14:10,"[""car title loans"",""loan quotes"",""car finance calculator""]",254.49.113.187,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E),$ 1.24,2,Unknown,Unknown
1,29/01/15 14:11,"[""ron""]",104.118.236.215,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; rv:11.0) like Gecko,$ .17,0,United States,Cambridge
29,29/01/15 14:11,"[""bnp paribas""]",230.226.55.48,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/7.1.2 Safari/537.85.11",$ .17,0,Unknown,Unknown
1,29/01/15 14:11,"[""apricot complex""]",113.248.98.162,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.69 Safari/537.36 OPR/27.0.1689.44 (Edition beta)",$ .17,0,China,Chongqing
1,29/01/15 14:11,"[""car title loans"",""loan quotes"",""new car payment""]",24.105.36.232,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E),$ 1.24,2,United States,Irvine
1,29/01/15 14:11,"[""Van Drama""]",13.91.172.21,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United States,San Jose
1,29/01/15 14:11,"[""Pixect""]",6.92.240.254,Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20100101 Firefox/12.0,$ .17,0,United States,Fort Huachuca
1,29/01/15 14:11,"[""Faisal""]",255.3.21.122,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,Unknown,Unknown
1,29/01/15 14:11,"[""Faisal""]",255.3.21.122,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,Unknown,Unknown
1,29/01/15 14:11,"[""El Ahly""]",221.71.109.128,"Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4",$ .18,0,Japan,Unknown
18,29/01/15 14:11,"[""search"",""goolg"",""V Google""]",76.223.26.140,Mozilla/5.0 (Windows NT 5.1; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,United States,Seattle
1,29/01/15 14:11,"[""edu online info"",""degree programs"",""online course""]",104.106.120.9,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C),$ .17,0,Netherlands,Amsterdam
1,29/01/15 14:11,"[""Bestiz""]",115.44.13.104,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),$ .17,0,China,Guangdong
1,29/01/15 14:11,"[""island""]",254.48.172.62,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2292.0 Safari/537.36",$ .18,0,Unknown,Unknown
1,29/01/15 14:11,"[""century 21 real estate"",""real estate agencies"",""nj real estate""]",204.215.125.172,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),$ .17,0,United States,Unknown
1,29/01/15 14:11,"[""Faisal""]",255.3.21.122,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,Unknown,Unknown
1,29/01/15 14:11,"[""wolksvagen"",""beetle vw"",""car jetta""]",92.105.249.191,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14",$ 1.24,2,Switzerland,Lausanne
1,29/01/15 14:11,"[""Dream Limousine Car""]",204.68.80.108,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0,$ 1.24,2,United States,Coral Gables
1,29/01/15 14:11,"[""car title loans"",""loan quotes"",""new car payment""]",254.49.93.130,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; SE 2.x),$ 2.31,4,Unknown,Unknown
1,29/01/15 14:11,"[""edu online info"",""degree programs"",""online degree program""]",204.46.240.134,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; 360SE),$ .22,1,United States,Houston
1,29/01/15 14:11,"[""century 21 real estate"",""real estate agencies"",""nj real estate""]",96.44.37.88,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; .NET4.0C; .NET4.0E; SE 2.x),$ .17,0,Canada,Clinton
1,29/01/15 14:11,"[""century 21 real estate"",""real estate agencies"",""real estate auctions""]",204.101.186.252,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),$ .17,0,Canada,Unknown
1,29/01/15 14:11,"[""SAT Digest""]",245.207.255.132,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,Unknown,Unknown
1,29/01/15 14:11,"[""apartments for rent vancouver craigslist"",""craigslist used cars"",""personals""]",67.230.163.75,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; Touch; rv:11.0) like Gecko,$ .70,0,Canada,Hamilton
1,29/01/15 14:11,"[""Movie Reviews""]",254.48.168.199,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2292.0 Safari/537.36",$ .18,0,Unknown,Unknown
1,29/01/15 14:11,"[""Genuine MLB Apparel""]",226.14.224.154,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",$ .18,0,Unknown,Unknown
1,29/01/15 14:11,"[""Nyanko Seek""]",17.92.64.36,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,$ .17,0,United States,Cupertino
1,29/01/15 14:11,"[""google"",""My Google""]",5.242.35.27,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,Sweden,Åkersberga
32,29/01/15 14:11,"[""youtube brasil"",""youtube filme"",""youtube news"",""youtube to mp3"",""youtube world news""]",57.197.55.139,Mozilla/5.0 (Windows NT 5.1; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,France,Unknown
1,29/01/15 14:11,"[""search""]",33.150.223.196,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; Engine/4.05689; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; InfoPath.2; .NET4.0C; .NET4.0E),$ .17,0,United States,Unknown
1,29/01/15 14:11,"[""force download"",""youtuby"",""youtube org""]",6.104.7.180,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2251.0 Safari/537.36",$ .17,0,United States,Fort Huachuca
1,29/01/15 14:11,"[""car title loans"",""loan quotes"",""new car payment""]",24.105.60.248,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36",$ 1.24,2,United States,Irvine
18,29/01/15 14:11,"[""new homepage"",""google"",""goolg""]",151.159.253.133,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,United States,Rapid City
1,29/01/15 14:11,"[""Nyanko Seek""]",17.92.64.36,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,$ .17,0,United States,Cupertino
1,29/01/15 14:11,"[""force download"",""youtuby"",""youtube org""]",6.104.152.134,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36",$ .17,0,United States,Fort Huachuca
1,29/01/15 14:11,"[""century 21 real estate"",""real estate agencies"",""real estate auctions""]",204.244.102.217,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),$ .17,0,Canada,Calgary
1,29/01/15 14:11,"[""Nyanko Seek""]",17.92.64.36,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,$ .17,0,United States,Cupertino
1,29/01/15 14:11,"[""Celery Jeans""]",92.105.0.206,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",$ .18,0,Switzerland,Gryon
29,29/01/15 14:12,"[""Sm""]",114.222.62.202,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36",$ .17,0,China,Nanjing
1,29/01/15 14:12,"[""Scifinder""]",41.196.137.226,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),$ .17,0,Egypt,Unknown
1,29/01/15 14:12,"[""google"",""goolg"",""news google""]",81.213.208.173,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/6.0; MALC),$ .17,0,Turkey,Istanbul
1,29/01/15 14:12,"[""skyscanner"",""airfares""]",228.251.90.41,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",$ .17,0,Unknown,Unknown
1,29/01/15 14:12,"[""century 21 real estate"",""real estate agencies"",""nj real estate""]",204.95.253.106,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E),$ .18,0,United States,Unknown
1,29/01/15 14:12,"[""Pixect""]",6.92.240.254,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.8 (KHTML, like Gecko) Chrome/20.0.1105.2 Safari/536.8",$ .17,0,United States,Fort Huachuca
18,29/01/15 14:12,"[""pediatric job"",""Craigslist ORG"",""online job""]",1.27.34.74,Mozilla/5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:11.0) like Gecko,$ .22,0,China,Baotou
18,29/01/15 14:12,"[""force download"",""youtuby"",""clip converter""]",18.52.241.247,Mozilla/5.0 (Windows NT 6.1; rv:35.0) Gecko/20100101 Firefox/35.0,$ .17,0,United States,Cambridge
1,29/01/15 14:12,"[""new homepage"",""goolg"",""m google""]",107.205.1.72,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2),$ .17,0,United States,Riverdale
1,29/01/15 14:12,"[""car title loans"",""loan quotes"",""car financing""]",254.48.207.118,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E),$ 1.24,2,Unknown,Unknown
1,29/01/15 14:12,"[""Naver.com""]",112.204.175.63,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,$ .17,0,Philippines,San Jose
1,29/01/15 14:12,"[""Fashion Design Institute""]",2.212.198.116,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.116 Safari/537.36",$ .18,0,Germany,Unknown
1,29/01/15 14:12,"[""Hear Yr""]",220.90.155.232,"Mozilla/5.0 (Linux; Android 4.4.2; QTAQZ3 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.89 Safari/537.36",$ .18,0,"Korea, Republic of",Bupyeong-gu
1,29/01/15 14:12,"[""century 21 real estate"",""real estate agencies"",""real estate auctions""]",97.126.99.58,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3; QIHU 360EE),$ .17,0,United States,Seattle
1,29/01/15 14:12,"[""car title loans"",""loan quotes"",""car finance calculator""]",254.49.93.3,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E),$ 1.24,2,Unknown,Unknown
1,29/01/15 14:12,"[""car title loans"",""loan quotes"",""new car payment""]",254.49.120.146,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; SE 2.x),$ 1.24,2,Unknown,Unknown
